yearmonth,date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID,year,month,yearmonth
2012-7,03-Jul-12,FPjQhdDurrxwE2uo-vcZkA,Qr4RnZdwqjrY9_abNPZo9A,"I had a hard time trying to figure out if this was a good hotel, not good hotel, or a very good hotel.  In this instance, I'm going with the middle of the road because the negative and the very good offset each other.   First, we booked this hotel through Priceline for $140/night for two nights. I thought that price was pretty good for early summer.  It's located right near the blue line (easy to get to after you arrive at the airport) and it's between most other loop lines (easy to get around the rest of the city).  The place touts itself for its history within the city and the performers it has hosted.  This is to say, good first impression. Upon checking in, we were offered an upgraded room with a king sized bed for $49 more.  We opted not to upgrade and they gave us an upgrade to a queen sized bed for free-- nice touch!  Our room was spacious, though it had one chair, a desk, and a TV stand along with the bed in the sleeping area leaving it looking empty.  The bathroom was on the smaller side, but it had some nice Peter Thomas Roth bath products.  However, the bathtub was majorly clogged.  Sad.   Outside of that, the room I had faced east, and the room filled with sunlight no matter how tightly I drew the blinds.  It made it hard to sleep past 7am.  As far as the rest of the hotel, the staff and front desk were friendly and helpful.  Checkout was easy, and we were able to leave our bags with the hotel for a couple hours before catching our train to the next destination.   So, the Palmer House was nice.  I wasn't blown away, but I was happy most of the time there.    In all my traveling experiences, I think it's worth staying if you can get it for under $150.",3,1,2,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,16-Jul-12,aUlO2DNV7LQIdF8T7QS4jw,KeuhteHe76DxDlXnkWoDwA,"The room I stayed in on the 13th floor was quite comfy. 2 of the 3 nights I passed out in the king size bed with various items (ie room service menu, cell phone, etc) scattered around me. The sheets were clean and cozy, the pillows aplenty & satisfactorily poofy. The room appeared recently redone in an art deco style. I can dig. No peeling wallpaper to complain about whatsoever, not even in the bathroom. Yes, the bathroom is compact to the point that closing the door is awkward. Not so great for couples hot hotel seduction, but I was here for a conference. The raised sink as literal wash basin on counter was obnoxious. Also low. I'm tall, quit annoying me with sinks at my knees please. I did not find I was lacking for towel-hangage space, though yes the toilet is like a space rocket. So, too, are people next door if you happen to be so lucky. Very thin walls. Like, hearing people's entire conversations over HBO at midnight thin. All that is redeemed by the Food. The Palmer club is turkey, tomato, Gruyere [chorus of angels], bacon, and a black pepper mayo on multigrain bread. With truffle potato chips. The Sweet corn soup has chorizo, is light, tangy, carries a touch of heat. And, oh, yes, Bertha's brownie. I know not who she is, but I am proud of whoever created this dessert in her name. The brownie, with its fudge syrup and nuts, was good. Maybe not as good as the chocolate ice cream that accompanied it. Definitely not as awesome as the chocolate mousse. Omg. Also, eggs benedict. Not absolutely mind-blowing, but pretty near perfect. Only downside to the room service is that the 'late night kitchen' closes at midnight. At first, I did not realize this when I returned much later from my romp around the city.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,18-Jul-12,#NAME?,Ld9dEfNsjJ_IYvW1-82pXg,"I really go back and forth between three and four stars for the Palmer House. On the plus side: - Beautiful Lobby - Friendly Staff - Good price for the location On the downside: - AC in the summer and heat in the winter is not quite enough for what you need - I ordered breakfast off the menu on the last visit and it took almost 45 min to bring out anything (this includes the orange juice) Rooms are fine and comfortable. The hotel is very large and the floors can be a little bit of a maze. Overall I would stay here again based on the price, location, and acceptability of the rooms, so I guess I will go with four stars.",4,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,14-Jul-12,bQRv,sEJWAGJakJ0LD8QsnSrYcw,"I wanted to enjoy this hotel so much, because I love classic architecture and the location of the hotel is amazing. You walk into the hotel and the lobby is gorgeous, with an outstanding bar area and shopping area downstairs. However, after my 2 days I have to say my stay was completely miserable and at least Chicago had enough to offer to save my trip. The rooms are tiny and whoever came up with the design to put the tv at a 90 degree angle to the bed wasn't thinking very clearly. The bed was apparently a king, but definitely felt more like a queen. Now, a small room with a strange design doesn't get you 1 star, but watching an inch long cockroach walk around your bathroom at 7am in the morning after you wake up tends to ruin an experience. After spending 5 minutes smashing it with a metal trash can and STILL not fully killing it, your day just can never be the same. I went to the front desk before leaving for my business conference and the front desk person said that they would have a technician check the room for holes / infestations and would get me a new room set up. When I came back from work, the front desk had no record of me ever filing the complaint and no record of there being a cockroach in the room. So I had to retell my story and show them the picture of the massive insect. What scares me the most, is that how can you let a possible infestation just leak through the records? What if it was bed bugs (which if you google the hotel, clearly they have had issues) or something nastier than a cockroach? The front desk person went back into their managers area (for 15 minutes I was standing there waiting) and came back to let me know they had given me a new room further away from the elevator (as if that somehow means less chance of bugs or something) and 50 bucks in food coupons which only work at this EXACT hotel. The new room was nice and spacious, with a great view of the ventilation system on the 8th floor and a wall blocking anything else. To finish it off, I woke up the next morning with hives, either from something in the sheets or due to stress (I wonder what could have stressed me out). I literally and figuratively am allergic to the hotel. The rooms have nice amenities, but it can not hide the fact that the infrastructure is old and needs much better maintenance. The lack of customer service and hospitality, after knowing that I dealt with a miserable morning was also saddening. No way I will be spending another trip at the Palmer House.",1,3,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,26-Jul-12,BK4iTvueUu3WyDVUt1ws1w,beiyxvcseNT2L_q53DDtTA,"I stayed here and the rooms were ultra tiny.. I couldn't believe how small they were... They were very dated as well. If you like being taken back to 1940s style.. Than this is the place for you. The lobby is grand and has a lot of character.. Service was nice, for what I used..",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,26-Jul-12,IRBwIERKYyCbd63JFXVo3g,KZPCvP0nWRS9OctYf4bubw,"The Palmer house is the epitome of  posh and outrageous glamour.  The 60-foot ceiling lobby is dripping with ornate baroque decor: golden winged angels hoisting chandeliers, lavish elaborate carpets, marble archways, and full-circle velvet sofas at the hub of a bank of golden-doored elevators. The hallways of the rooms promintently display black-and-white photos of the stars of the ""golden age"" - singers, musicians, actors of all kinds grace the silent hallways. There appears to have been some renovation based on other reviews and the curtains of other rooms I noticed from my window.  My room on the 17th floor was quite lovely - art deco furniture, lovely colors, ""Hollywood-style"" decorative bathroom and closet door handles were a reminder of a past golden age. A few minor annoyances - no coffee maker in my room (big, huge boo for a business traveler.)  The buttons on the phone didn't connect to... well, anywhere (wake up calls, etc.) No free internet except in the lobby (which seems to be pretty typical these days.)  The instructions for the check out process are incorrect and you can't set a time for checkout.  So, I accidentally checked out when I wasn't ready to leave for a few hours (in conference meetings all morning.)  The phone operator didn't understand this predicament and kept forwarding me to non-answering numbers. Besides that, the desk staff and concierges were all very nice and professional. I really didn't have a problem with the hotel being on the second floor.  With a Starbucks on the 1st and easy access to 3 main streets, I was pretty happy. Having a martini in the hushed, lavish lobby was dreamy... We'll be back!",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,04-Jul-12,DOHI5lrS,d33A2a07ceR9peAXVz0gkw,"Do not stay there. Service was rude, they only provided a smoking room, refused to provide a non-smoking room, rooms were knob & tube, no free bottles of water, expensive food downstairs, and overpriced on the whole.",1,0,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,22-Jul-12,OguUuM9ZGquAxVwonapFlw,OsAU-wwd7x-cAq5J4W9QOQ,This place is truly a gem...I stayed there and the reservation had gotten screwed up. The staff was extremely nice and upgraded me to the Executive Duites. Staying here gave us access to their free apéritifs. We also were given free breakfast vouchers,4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,24-Jul-12,1qzi8wiyrDe4vRjz5k7zLQ,SYne8L-1-tkD0BlbhGjnFQ,"I stayed at the Palmer House for my wedding last weekend.  The experience was just fine, but not outstanding. If it were just me and my husband for a weekend, I might give it 4 or even 5 stars, because -It's beautiful -The rooms are lovely and clean, albeit a bit dark -Beds are super clean and comfy -Great location -Friendly, helpful bell staff -Great room deal However, I was arranging lodging for my wedding party with 5 rooms. The very cool and detached attitude by the staff left me nervous that my older/international guests would have problems with the impersonal service or that the end of my stay would be marred by a billing problem . We booked 5 rooms for myself and my wedding party and our guests booked another 6-7 rooms. When we booked and paid for the 5 rooms, I asked if any of the rooms had  a mini-fridge (for my cake) and the front desk agent looked past me and said, ""no that's an extra $40/night""  After spending $2500, I felt a little put out.  Later, I was checking a room quote for a friend and noticed that the rate for an executive level room was just $15 more a night. I wrote the concierge and asked if I could upgrade. I was initially told that I would have to pay an extra $40 to upgrade. Unless of course I cancelled and re-booked. I had to write 3 emails to get a response to this. I would have paid for upgrades for all the rooms at $15, but that was not an option. The final resolution was a free upgrade for myself and the assurance that the concierge was available to handle any needs I had.   I needed to change the names on a couple rooms and each time I called the Front Desk, I was on hold for 20 minutes.  Each conversation started witht he agent telling me they couldn't change it because I booked it elsewhere, then I would insist that I confirmed and PAID at the Palmer directly, more time on hold, and then changing the name. Finally, I emailed a list of guests to the concierge a couple days before the event, in case people got lost or had a problem with their reservation. It was met with radio silence. All in all, everything worked out. But it was nerve-wracking! Great hotel for a romantic weekend, but try a smaller one for a group.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,10-Jul-12,R0ayciGAsvJaGIStcxQNwA,Qagice_QpI0tKpUcRTbebA,"Amazing lobby! The room was beautiful as well but it's hard to compete with the splendor of the lobby. The only thing that was problematic was the wait time for the elevators every morning...you must plan at least fifteen minutes for this. We waited and waited and then finally gave up and took the stairs. However, twenty-three flights of stairs with luggage is not optimal.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,11-Jul-12,k0yweaL0FL4JdnkrQU-j3w,#NAME?,"Bedbugs! We stayed here for a week but found a bedbug the first night. We demanded they move us to a different room on a different floor and wash/dry clean all our stuff, which they did. But they didn't even offer a discount on the room! Besides the bedbugs, the room generally was run down and didn't feel clean. Would never stay here again.",1,2,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,26-Jul-12,IEw9UkrdNQ27WgL3wx-1IA,8P7hoIs_F7XCia7OIGkUUw,"Recently stayed here for two nights.  Took the advice of several reviewers and upgraded to the Executive Suites.  Well worth the small upcharge. The room was very comfortable. The A/C was awesome. With temps in the mid to upper 90s, I was concerned that it might never get cool enough. Boy did it ever. It was great! The appetizers at night and the continental breakfast in the morning are great. And the cucumber water right outside the elevators was so refreshing coming in from the heat. The staff was very friendly. Everyone we passed in the hall said hi or wished us a great day. There's an el stop right out the door. A McDonalds and CVS are in super close walking distance. The Art Institute is barely a block away. Never had to wait for a cab, the doorman were on top of it the moment we came outside. We did have a slight billing issue with something ordered before our arrival but it was fixed up immediately. I will most definitely stay at this hotel again if I'm ever in Chicago again.",4,0,0,0,Y,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,14-Jul-12,bQRv_134dcPXt7jR4VQcsA,sEJWAGJakJ0LD8QsnSrYcw,"I wanted to enjoy this hotel so much, because I love classic architecture and the location of the hotel is amazing. You walk into the hotel and the lobby is gorgeous, with an outstanding bar area and shopping area downstairs. However, after my 2 days I have to say my stay was completely miserable and at least Chicago had enough to offer to save my trip. The rooms are tiny and whoever came up with the design to put the tv at a 90 degree angle to the bed wasn't thinking very clearly. The bed was apparently a king, but definitely felt more like a queen. Now, a small room with a strange design doesn't get you 1 star, but watching an inch long cockroach walk around your bathroom at 7am in the morning after you wake up tends to ruin an experience. After spending 5 minutes smashing it with a metal trash can and STILL not fully killing it, your day just can never be the same. I went to the front desk before leaving for my business conference and the front desk person said that they would have a technician check the room for holes / infestations and would get me a new room set up. When I came back from work, the front desk had no record of me ever filing the complaint and no record of there being a cockroach in the room. So I had to retell my story and show them the picture of the massive insect. What scares me the most, is that how can you let a possible infestation just leak through the records? What if it was bed bugs (which if you google the hotel, clearly they have had issues) or something nastier than a cockroach? The front desk person went back into their managers area (for 15 minutes I was standing there waiting) and came back to let me know they had given me a new room further away from the elevator (as if that somehow means less chance of bugs or something) and 50 bucks in food coupons which only work at this EXACT hotel. The new room was nice and spacious, with a great view of the ventilation system on the 8th floor and a wall blocking anything else. To finish it off, I woke up the next morning with hives, either from something in the sheets or due to stress (I wonder what could have stressed me out). I literally and figuratively am allergic to the hotel. The rooms have nice amenities, but it can not hide the fact that the infrastructure is old and needs much better maintenance. The lack of customer service and hospitality, after knowing that I dealt with a miserable morning was also saddening. No way I will be spending another trip at the Palmer House.",1,3,0,2,NR,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,04-Jul-12,DOHI5lrS_9poAlpNjmOoYA,d33A2a07ceR9peAXVz0gkw,"Do not stay there. Service was rude, they only provided a smoking room, refused to provide a non-smoking room, rooms were knob & tube, no free bottles of water, expensive food downstairs, and overpriced on the whole.",1,0,0,1,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
