date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID
01-Dec-09,8oh5buQJveM54Ipbez,naQ-mBUGr8lJpR3zlk9pYA,"The hotel has a beautiful lobby. Very large. I think the ceilings in the lobby were at least 3 stories tall. Wonderful architecture. Very classy. Now to the rooms. I had a King room that I booked on Priceline. You don't get to select the type of room on priceline like you do on expedia, orbiz, or any other travel site, so I had to call to make sure I had a King room.  I was also told by a friend to ask for the more renevated room, which I was able to get, (I guess).  The room was very very small. the bed was about 6 or 7 feet from the door. The room had a desk and a chair, but no extra comfy chair. No dresser to store my clothing. The ice bucket and two glasses were stored in the closet because there was no room to put it. The flat screen tv was mounted on the wall but a whole in the wall where the cable comes from was right in the middle of the wall (tacky) including all the wires to the tv halfway hanging down from the tv. (tacky again).  The bathroom was ok, small but ok.     I order room service, a $12 cheeseburger and soda turned out to be $32 after state tax, city tax, room service fee, 18% gratuity for room service orders. And the guy acted like he wanted a tip when he brought in the tray. Seriously?? A soda in the vending machine was $2.50 and so was bottled water. Luckily there was a 7-elevan down the street for my late night cravings.     I put the do not disturb sign on the door because I wanted to sleep in late that next saturday morning. At 8am I am waken up by vacuuming by my door. Mind you the bed is close to the door. I felt like I was being punked. I guess do not disturb in only to keep the maids from knocking on your door. They didnt finish vacuuming the long azz hallway til and hour and a half later.     There was no view from my window, only the back fire escape and the building next to me.     I would never stay at this hotel or suggest anyone stay here.",1,0,0,2,N,2m_KBLL9Bk_dwZ5n5b11nw
05-Jan-09,ZdR0uOLK1QeKUP1sVjQ,W5RIYsmqgwIdmB8-whA9vw,"Was excited to stay at such a historic hotel...but instead of old fashioned charm..just ended up with old. The rooms are super small and noisy (requested a room change so we ended up with a quieter room that was slightly larger), and it's really hard to even turn around in the small bathroom. But the bed is comfy and all the neccessities are there. Plus it's such a great location; and it's steps away from the train. I got such a great deal for the hotel on priceline that I was satisfied with what I got...but if I had to pay even remotely their regular price it'd be 2 stars tops. Oh...and the hairdryer is hanging on back of the door...just in case you're looking...",3,1,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw
14-Jan-09,sGqp32jFwvqiJUTjyRb,gOPm2yoe38_OM6x4NIwLEw,"I love gilded, I just can't help myself.  Old is just so good looking.",5,0,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw
31-Jul-05,lJ25R4pxzlwDkp9FU-alZA,OlhH_-yyVWU6jj8H2TMSiQ,"The Palmer House is a large, old, but still grand hotel in Chicago's Loop. Although it has been surpassed by newer and brighter properties with larger rooms and shinier amenities, this place has one of the finer hotel lobbies in Chicago. Take a look at the ornate details on the walls and ceilings of the second floor lobby, perhaps on your way to get a drink or use the public bathrooms. The guest rooms are rather standard in size, and those along the ""L"" tracks can be a bit noisy.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
24-Aug-05,xr2,BI4lPhrUpmEySIJUywjIjQ,I went to a wedding here three years ago and everything was simply timeless elegant.  It's very beautiful in a classic way and everything was set up nicely and the staff was a treat.,4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
01-Jan-06,6kj6E099LKuDAyx5gxkfBA,4xTL7DOe8R4RmPQq3DhxEA,"If the rooms in this hotel matched the style and substance of the lobby, boy would this place be something. As it is, most of the rooms I've stayed in are indistinguishable from a Holiday Inn. The bars in the hotel are decent, but the concierge staff doesn't do so good - rely too much on recommending the restaurants right next to the hotel, which are less than good.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
22-Oct-09,GI9edkawbduPx82tLN6vuA,AcMBN_zyK2ol1sacdOrg2w,I think place was overpriced for what I got in return. I felt that the registration counter people were not helpful and not very polite. They failed to mention that the gym cost $18 a day when I called to confirm that they had one. The Starbucks inside the hotel was over priced. It took over 24 hours for them to bring us a cork screw that was requested. They failed to mention that in room Internet was free because of the conference that we were in town for. Be warn the lowest Internet package was $15. The beds were on the small side for full/queen and small sized rooms if you have more than two people staying in the room. I liked the location of the hotel and their maid staff was very friendly but bases that I think I look into another hotel next time I visit.,3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
08-Mar-10,KrZM2mxJWR89yvOm5IjRKw,ftt315RfWNWQ94_fvfOi4w,"Last fall I was at the Palmer House Hilton for a law firm awards dinner in the Grand Ballroom.  The service was speedy and well choreographed, the food was good, and the room itself was ornate and beautiful.  It's a great traditional old-school hotel.  Potter's Lounge at the Palmer House is also a good lounge/bar to go for drinks and appetizers after work.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
01-Apr-10,LzycZH5dgpDxPE6myqcmuQ,CD3nrAisLM2eebjT0bVsXQ,Great place for the price.  $219.00 a night on the executive level floors with two bathrooms and two full size beds.  It also included breakfast and h'deorves in the evening.    The architecture is beautiful but the hotel is dated and doesn't seem to know its true identity.  The new Spa that opened was 4$$$$ expensive for what was received.  Better going to a off site nail salon or massage parlor for real spa treatments at better prices.,3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
01-Feb-11,B1l5Rj0G3rcND900wxCvhA,JK7CvoJHVB3JeWGcDy8YIA,"Nice room, small though. Great place to stay in the middle of downtown.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
26-Jun-07,iP5ZD7pA06rLYsDsL2jVmA,Lp_uQFqYBJ_9gEsU7zI8lw,"I attended a wedding here last weekend, and it was gorgeous!  The room was beautiful and the sauteed garlic shrimp appetizer was to die for.  Seriously, that was probably the best thing I've ever eaten at a wedding.  I want to go back for more!  It was a pretty big wedding of over 300 people, but I dont think that is an excuse for nothing but exceptional service.  Our corner table was forgotten a few times, and I even had to get up to ask someone to deliver our pasta dish.  All in all, the food was good even if the service wasn't.  Plus, I loved the room the wedding was in.  I'd definitely recommend checking it out for your wedding.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
02-Dec-10,kdhQs2mr2ep4dz31GInXWA,SPlANUZqM8l8IvgXVPR44w,"The lobby is absolutely gorgeous and the remodeled rooms are decorated nicely but... rooms are also teeny-tiny and kinda oddly laid out (we had two front doors on a really small room - I can't imagine it used to be 2 micro rooms but maybe so?).  What really ruined it for me was the paper thin walls, or maybe the other guests were just REALLY loud the weekend we stayed there? I could barely sleep thanks to all of the noise from other rooms, the hall, oh and the el rumbling below our window.",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
14-Nov-10,cro8RdAqBJi3n,LyDj7YRz4ekjR-io9k0fbw,"Truly a classic and elegant hotel, full of European glamor.  The lobby is definitely a must see!  I think the painter who worked on the ceiling also worked on the restoration of Michael Angelo's work in the past.  You can see why.  The rooms are old building style so not that large in size, but the amenities are decent.  No wireless internet unless requested...kind of weak!",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
23-Jul-05,d4uj4hBUdk0BbWrQsp1Hng,7clk7hJlh9U5Kkwq7IGLEw,"This is a very nice place to stay. The hotel my not be the newest in town, but it is very beautiful and grand. The hotel's rustic look adds to the beauty and makes the experience great. This hotel is very well-kept and the service is excellent. It's also located very conveniently in the city.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
07-Aug-05,HlfPt4mKbV6AIOssOrPivQ,E2UCZsdVoYb3V1ef2ceGzg,"The Palmer House is wonderful, majestic, and historical. From the moment you enter through the doors, you almost feel as if you walked into a different era. It is beautifully decorated and even the smallest details in the decor, show what an elegant hotel it is. It is one of the oldest hotels in the city, but it truely captures Old Chicago essence.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
17-Aug-05,kjrPJN0W9IkHvVBLH8AKXw,J6PrksAcbjitDZrINPrQjQ,"Well, one Hilton may be annoying (i.e.) Paris, but this Hilton is glorious!  I used to hang out in their lobby just to bask in the beauty of this grand old hotel.  It's a classic.  The staff is first rate and the rooms are nice.  A fantastic location too.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
15-Nov-05,uVBV3,BuLb6mmPyLqFNpWH6qWX3Q,What an amazing place this is. The lobby is breathtaking and the artwork was recently restored. An excellent place for a wedding reception or special function. One of the most elegant hotels in the the area if not the Midwest.,5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
25-Nov-07,3VX7T4gaL-COs,lhXwpjhju5GvdhbDloX5Xg,Absolutely stunning hotel. I had a work meeting in the main ballroom. It was huge and beautiful. The staff were very accommodating. A great place for your next event.,4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
06-Mar-10,1-2UOu2,t1f1ynMSjuSpqUhc14Cv-Q,"This review is for happy hour only.  I've come here a handful of times for cocktails in the lobby. Here's the thing... the drinks are expensive, the service isn't great, and the food options are small... but none of that matters.  Because you come here for one reason and one reason only.  The atmosphere.  It's a kick ass old hotel with a million things to look at on the ceiling alone.  I love sitting in those tall back chairs, sipping on a scotch, and catching up with a friend.  If you haven't ever been here I highly recommend you visit.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
31-Jul-05,iLsVffK1PnlL-zTtycdxpQ,JhgY2fhsoqPjvxp7xqiZxg,"Gorgeous hotel!  Very classy.  I went there this past New Years Eve for their annual bash and had a great time.  It's a bit south of the action but I think it's so beautiful and ""old"" looking, that it's a place to see.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
28-May-08,QrZNolvEyu2sX,ToQVnVLbSRW1TBpHDHBRlw,"We hesitantly booked through one of those discount hotel websites, boy were we surprised at the outcome. When we arrived we were bumped up to the executive towers, with private express elevators and lounge. The lounge had complimentary hors d'oeuvres each night, non-alcoholic beverages throughout the day, a wonderful breakfast and a private concierge. It has been quite sometime since we have had such an amazing experience at a hotel. The one downside was a pool under renovation.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
30-Nov-08,XRJBW1Qp2F7Vl8PKLTfBUg,NR6C9JOveFqe0kwVBdTT_g,"I had the executive suite and it wasn't that great as i expected it to be. it's all old classic deco, and while the main ballrooms and bars and lounges are nice, the rooms are just...eh. plus, it's also in the middle of the city and you don't get that great of a view.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw
